Defense.defTD,Defense.defensiveInterceptions,Defense.defensiveInterceptionsYards,Defense.forcedFumbles,Defense.fumbles,Defense.fumblesLost,Defense.fumblesRecovered,Defense.interceptionTDs,Defense.passDeflections,Defense.qbHits,Defense.sacks,Defense.soloTackles,Defense.tfl,Defense.totalTackles,Kicking.kickReturnAvg,Kicking.kickReturnLong,Kicking.kickReturnTD,Kicking.kickReturnYds,Kicking.kickReturns,Passing.int,Passing.passAttempts,Passing.passAvg,Passing.passCompletions,Passing.passTD,Passing.passYds,Passing.qbr,Passing.rtg,Passing.sacked,Punting.puntReturnAvg,Punting.puntReturnLong,Punting.puntReturnTD,Punting.puntReturnYds,Punting.puntReturns,Receiving.longRec,Receiving.recAvg,Receiving.recTD,Receiving.recYds,Receiving.receivingTwoPointConversion,Receiving.receptions,Receiving.targets,Rushing.carries,Rushing.longRush,Rushing.rushAvg,Rushing.rushTD,Rushing.rushYds,SpecialTeams.kickReturnAvg,SpecialTeams.kickReturnLong,SpecialTeams.kickReturnTD,SpecialTeams.kickReturnYds,SpecialTeams.kickReturns,SpecialTeams.puntReturnAvg,SpecialTeams.puntReturnLong,SpecialTeams.puntReturnTD,SpecialTeams.puntReturnYds,SpecialTeams.puntReturns,cbsLongName,fantasyPoints,fantasyPointsDefault.PPR,fantasyPointsDefault.halfPPR,fantasyPointsDefault.standard,gameID,gameWeek,longName,playerAbv,playerID,playerName,scoringPlays,snapCounts.defSnap,snapCounts.defSnapPct,snapCounts.offSnap,snapCounts.offSnapPct,snapCounts.stSnap,snapCounts.stSnapPct,team,teamAbv,teamID
,,,,,,,,,,,,,,25.0,25,0,25,1,,,,,,,,,,,,,,,0,0.0,0,0,,0,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20240823_JAX@ATL,,OJ Hiliare,,4578462,,,,,,,,,ATL,ATL,2
,,,,,,,,,,,,,,20.7,22,0,62,3,,,,,,,,,,10.5,19,0,42,4,6,6.0,0,6,,1,1,,,,,,,,,,,10.5,19,0,42,4,C.J. Board,,1.6,1.1,0.6,20221204_TEN@PHI,,C.J. Board,C. Board,2973626,C.J. Board,,0,0.00,16,0.29,18,0.62,TEN,TEN,31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20251109_NO@CAR,,Dan Chisena,,3929637,,,0,0.00,4,0.08,9,0.48,CAR,CAR,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,1,1,,,,,,,,,,,,,,,,,,1.0,0.5,0.0,20240823_JAX@ATL,,Seth Williams,,4371974,,,,,,,,,JAX,JAX,15
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20251130_DEN@WSH,,Lil'Jordan Humphrey,,4039057,,,0,0.00,14,0.20,2,0.07,DEN,DEN,10
0,0,,0,,,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20251130_HOU@IND,,Laquon Treadwell,,3051889,,,0,0.00,7,0.13,11,0.50,IND,IND,14
0,0,,0,,,,,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,6,6.0,0,12,,2,4,,,,,,,,,,,,,,,,,,3.2,2.2,1.2,20250823_BAL@WSH,,K.J. Osborn,,3916566,,,,,,,,,WSH,WSH,32
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20251116_BAL@CLE,,Kaden Davis,,5065495,,,0,0.00,1,0.02,9,0.29,CLE,CLE,8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,13.5,0,27,,2,3,,,,,,,,,,,,,,,,,,4.7,3.7,2.7,20240817_ARI@IND,,Derek Slywka,,5209094,,,,,,,,,IND,IND,14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4.0,0,8,,2,6,,,,,,,,,,,,,,,,,,2.8,1.8,0.8,20251128_CHI@PHI,,Rome Odunze,,4431299,,,0,0.00,70,0.80,1,0.04,CHI,CHI,6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,14.8,0,59,,4,4,,,,,,,,,,,,,,,,,,9.9,7.9,5.9,20250105_SF@ARI,,Chris Conley,,2578533,,,0,0.00,38,0.50,16,0.49,SF,SF,28
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,12.5,0,25,,2,3,,,,,,,,,,,,,,,,,,4.5,3.5,2.5,20250823_HOU@DET,,Ronnie Bell,,4372063,,,,,,,,,DET,DET,11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7.0,0,7,,1,1,,,,,,,,,,,,,,,,,,1.7,1.2,0.7,20250823_LAR@CLE,,Chase Cota,,4367186,,,,,,,,,CLE,CLE,8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,18.5,0,37,,2,2,,,,,,,,,,,,,,,,,,5.7,4.7,3.7,20240824_PIT@DET,,Jalon Calhoun,,4429362,,,,,,,,,DET,DET,11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20220812_NYJ@PHI,,Keshunn Abram,K. Abram,4569234,Keshunn Abram,,,,,,,,NYJ,NYJ,25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6.0,0,6,,1,1,,,,,,,,,,,,,,,,,,1.6,1.1,0.6,20230819_TB@NYJ,,Jerome Kapp,,5145769,,,,,,,,,NYJ,NYJ,25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13.0,0,13,,1,1,,,,,,,,,,,,,,,,,,2.3,1.8,1.3,20251130_BUF@PIT,,Brandin Cooks,,16731,,,0,0.00,17,0.23,0,0.00,BUF,BUF,4
0,0,,0,,,,,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,15,5.5,0,22,,4,8,,,,,,,,,,,,,,,,,,6.2,4.2,2.2,20240824_LAC@DAL,,Cam Johnson,,4362794,,"[{""score"": ""Trey Lance 46 Yd Rush Trey Lance Pass To Cam Johnson For Two-Point Conversion No Good Pass Incomplete"", ""scorePeriod"": ""Q3"", ""homeScore"": ""16"", ""awayScore"": ""20"", ""teamID"": ""9"", ""scoreDetails"": ""5 plays, 57 yards, 1:53"", ""scoreType"": ""TD"", ""scoreTime"": ""2:51"", ""team"": ""DAL"", ""playerIDs"": [""4383351"", ""4362794""]}]",,,,,,,DAL,DAL,9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12.0,0,12,,1,2,,,,,,,,,,,,,,,,,,2.2,1.7,1.2,20250810_NO@LAC,,Bub Means,,4427985,,,,,,,,,NO,NO,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2.0,0,-2,,1,1,,,,,,,,,,,,,,,,,,0.8,0.3,-0.2,20241215_MIA@HOU,,Grant DuBose,,4879650,,,0,0.00,11,0.16,0,0.00,MIA,MIA,20
,,,,,,,,,,,,,,23.0,23,0,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20230826_CLE@KC,,Jakeem Grant Sr.,,2577641,,,,,,,,,CLE,CLE,8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20240823_JAX@ATL,,Josh Ali,,4259976,,,,,,,,,ATL,ATL,2
,,,,,,,,,,,,,,15.0,19,0,30,2,,,,,,,,,,,,,,,20,20.0,0,20,,1,2,1,-1,-1.0,0,-1,15.0,19,0,30,2,,,,,,,,2.9,2.4,1.9,20220827_CHI@CLE,,Kevin Shaa,K. Shaa,4365503,Kevin Shaa,,,,,,,,CHI,CHI,6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12.0,0,12,,1,1,,,,,,,,,,,,,,,,,,2.2,1.7,1.2,20250823_LAR@CLE,,Diontae Johnson,,3932905,,,,,,,,,CLE,CLE,8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4.0,0,8,,2,3,,,,,,,,,,,,,,,,,,2.8,1.8,0.8,20250823_IND@CIN,,Tyler Kahmann,,5279793,,,,,,,,,IND,IND,14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,30.3,1,91,,3,5,,,,,,,,,,,,,,,,,,18.1,16.6,15.1,20230108_ARI@SF,,A.J. Green,,13983,,"[{""score"": ""A.J. Green 77 Yd pass from David Blough (Matt Prater PAT failed)"", ""scorePeriod"": ""Q1"", ""homeScore"": ""0"", ""awayScore"": ""6"", ""teamID"": ""1"", ""scoreDetails"": ""2 plays, 80 yards, 0:42"", ""scoreType"": ""TD"", ""scoreTime"": ""14:18"", ""team"": ""ARI"", ""playerIDs"": [""3116188"", ""13983"", ""11122""]}]",0,0.00,33,0.63,0,0.00,ARI,ARI,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,2,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20220820_LV@MIA,,Chris Lacy,C. Lacy,3122430,Chris Lacy,,,,,,,,LV,LV,17
,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,18,0,18,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20250823_JAX@MIA,,AJ Henning,,4429053,,,,,,,,,MIA,MIA,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,22.5,1,45,,2,2,,,,,,,,,,,,,,,,,,12.5,11.5,10.5,20220812_GB@SF,,Danny Davis,D. Davis,4242330,Danny Davis,"[{""score"": ""Danny Davis 33 Yd pass from Jordan Love (Gabe Brkic Kick)"", ""scorePeriod"": ""Q2"", ""homeScore"": ""20"", ""awayScore"": ""14"", ""teamID"": ""12"", ""scoreDetails"": ""9 plays, 75 yards, 2:36"", ""scoreType"": ""TD"", ""scoreTime"": ""0:42"", ""team"": ""GB"", ""playerIDs"": [""4036378"", ""4242330"", ""4360260""]}]",,,,,,,GB,GB,12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,9.0,0,45,,5,5,,,,,,,,,,,,,,,,,,9.5,7.0,4.5,20230826_ARI@MIN,,Blake Proehl,,4239406,,,,,,,,,MIN,MIN,21
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,13.5,1,27,,2,3,,,,,,,,,,,,,,,,,,10.7,9.7,8.7,20230813_KC@NO,,Kekoa Crawford,,4046519,,"[{""score"": ""Kekoa Crawford 8 Yd pass from Shane Buechele (Harrison Butker Kick)"", ""scorePeriod"": ""Q3"", ""homeScore"": ""17"", ""awayScore"": ""21"", ""teamID"": ""16"", ""scoreDetails"": ""9 plays, 78 yards, 3:40"", ""scoreType"": ""TD"", ""scoreTime"": ""0:00"", ""team"": ""KC"", ""playerIDs"": [""4039034"", ""4046519"", ""3055899""]}]",,,,,,,KC,KC,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9.5,0,19,,2,4,,,,,,,,,,,,,,,,,,3.9,2.9,1.9,20250823_BAL@WSH,,Lawrence Cager,,3917849,,,,,,,,,WSH,WSH,32
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10.0,0,10,,1,2,,,,,,,,,,,,,,,,,,2.0,1.5,1.0,20250822_MIN@TEN,,Lucky Jackson,,3915802,,,,,,,,,MIN,MIN,21
0,0,,0,,,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,17,17.0,0,17,,1,2,,,,,,,,,,,,,,,,,,2.7,2.2,1.7,20240824_PIT@DET,,Jaray Jenkins,,4362650,,,,,,,,,PIT,PIT,26
0,0,,0,,,,,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20251130_NO@MIA,,Nick Westbrook-Ikhine,,3929785,,,0,0.00,13,0.22,13,0.52,MIA,MIA,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,14.5,0,29,,2,2,,,,,,,,,,,,,,,,,,4.9,3.9,2.9,20220828_NYG@NYJ,,Travis Toivonen,T. Toivonen,4047529,Travis Toivonen,,,,,,,,NYG,NYG,24
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,18.5,1,74,,4,6,,,,,,,,,,,,,,,,,,17.4,15.4,13.4,20251130_LAR@CAR,,Jalen Coker,,4695883,,"[{""score"": ""Jalen Coker 33 Yd pass from Bryce Young (Ryan Fitzgerald Kick)"", ""scorePeriod"": ""Q3"", ""homeScore"": ""24"", ""awayScore"": ""21"", ""teamID"": ""5"", ""scoreDetails"": ""10 plays, 71 yards, 6:12"", ""scoreType"": ""TD"", ""scoreTime"": ""8:48"", ""team"": ""CAR"", ""playerIDs"": [""4685720"", ""4695883"", ""4568263""]}]",0,0.00,35,0.55,0,0.00,CAR,CAR,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20220925_ATL@SEA,,Jared Bernhardt,,4911488,,,0,0.00,7,0.12,0,0.00,ATL,ATL,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,11.7,1,35,,3,3,,,,,,,,,,,,,,,,,,12.5,11.0,9.5,20230812_IND@BUF,,Dezmon Patmon,,4054085,,"[{""score"": ""Dezmon Patmon 13 Yd pass from Matt Barkley (Tyler Bass PAT failed)"", ""scorePeriod"": ""Q4"", ""homeScore"": ""23"", ""awayScore"": ""13"", ""teamID"": ""4"", ""scoreDetails"": ""7 plays, 74 yards, 4:00"", ""scoreType"": ""TD"", ""scoreTime"": ""7:26"", ""team"": ""BUF"", ""playerIDs"": [""15948"", ""4054085"", ""3917232""]}]",,,,,,,BUF,BUF,4
0,0,,0,,,,,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20250816_TB@PIT,,Robert Woods,,15880,,,,,,,,,PIT,PIT,26
,,,,,,,,,,,,,,32.0,34,0,64,2,,,,,,,,,,,,,,,0,0.0,0,0,,0,1,1,7,7.0,0,7,,,,,,,,,,,,,0.7,0.7,0.7,20250823_JAX@MIA,,Chandler Brayboy,,4573243,,,,,,,,,JAX,JAX,15
,,,,,,,,,,,,,,19.0,19,0,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20240824_MIN@PHI,,Malik Knowles,,4373077,,,,,,,,,MIN,MIN,21
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,16.0,1,112,,7,9,,,,,,,,,,,,,,,,,,24.2,20.7,17.2,20251127_KC@DAL,,CeeDee Lamb,,4241389,,"[{""score"": ""CeeDee Lamb 15 Yd pass from Dak Prescott (Brandon Aubrey Kick)"", ""scorePeriod"": ""Q1"", ""homeScore"": ""7"", ""awayScore"": ""7"", ""teamID"": ""9"", ""scoreDetails"": ""12 plays, 75 yards, 6:14"", ""scoreType"": ""TD"", ""scoreTime"": ""6:50"", ""team"": ""DAL"", ""playerIDs"": [""2577417"", ""4241389"", ""3953687""]}]",0,0.00,58,0.81,0,0.00,DAL,DAL,9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1,0,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20251106_LV@DEN,,Michael Bandy,,4034704,,,0,0.00,1,0.02,8,0.32,DEN,DEN,10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8.0,0,8,,1,1,,,,,,,,,,,,,,,,,,1.8,1.3,0.8,20240824_BAL@GB,,Sean Ryan,,4360972,,,,,,,,,BAL,BAL,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15.0,0,15,,1,1,,,,,,,,,,,,,,,,,,2.5,2.0,1.5,20250821_PIT@CAR,,T.J. Luther,,4370162,,,,,,,,,CAR,CAR,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20230825_DET@CAR,,Derek Wright,,4569995,,,,,,,,,CAR,CAR,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,3,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20250823_BAL@WSH,,Anthony Miller,,3050487,,,,,,,,,BAL,BAL,3
0,0,,0,,,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,24,9.2,0,46,,5,5,,,,,,,,,,,,,,,,,,9.6,7.1,4.6,20250823_BUF@TB,,Kristian Wilkerson,,3910176,,,,,,,,,BUF,BUF,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20250810_MIA@CHI,,Monaray Baldwin,,4708127,,,,,,,,,MIA,MIA,20
,0,,0,3,1,2,,,,,,,,,,,,,,,,,,,,,,1.0,3,0,3,3,13,11.5,0,23,,2,3,,,,,,,,,,,,,,,,,,3.3,2.3,1.3,20251130_SF@CLE,,Gage Larvadain,,4877203,,,0,0.00,18,0.29,5,0.24,CLE,CLE,8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,8.3,0,33,,4,6,1,3,3.0,0,3,,,,,,,,,,,,,7.6,5.6,3.6,20251128_CHI@PHI,,Luther Burden III,,4685278,,,0,0.00,44,0.51,0,0.00,CHI,CHI,6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20251130_HOU@IND,,Christian Kirk,,3895856,,,0,0.00,37,0.49,0,0.00,HOU,HOU,13
,0,,0,1,1,0,,,,,,,,18.0,21,0,54,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,20251201_NYG@NE,,Gunner Olszewski,,4424106,,,0,0.00,1,0.02,5,0.19,NYG,NYG,24
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11.0,0,11,,1,1,,,,,,,,,,,,,,,,,,2.1,1.6,1.1,20251130_LV@LAC,,Tyler Lockett,,2577327,,,0,0.00,25,0.52,0,0.00,LV,LV,17
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5.0,0,5,,1,1,,,,,,,,,,,,,,,,,,1.5,1.0,0.5,20230819_MIA@HOU,,Chris Coleman,,4242991,,,,,,,,,MIA,MIA,20
0,0,,0,,,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,8,2.0,0,4,,2,6,,,,,,,,,,,,,,,,,,2.4,1.4,0.4,20251130_MIN@SEA,,Justin Jefferson,,4262921,,,0,0.00,50,0.96,0,0.00,MIN,MIN,21
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7.0,0,7,,1,3,,,,,,,,,,,,,,,,,,1.7,1.2,0.7,20220813_SEA@PIT,,Christian Blake,C. Blake,3126002,Christian Blake,,,,,,,,PIT,PIT,26
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.0,1,3,,1,1,,,,,,,,,,,,,,,,,,7.3,6.8,6.3,20230826_LAR@DEN,,Josh Hammond,,4034944,,"[{""score"": ""Josh Hammond 3 Yd pass from Ben DiNucci (Brett Maher Kick)"", ""scorePeriod"": ""Q4"", ""homeScore"": ""41"", ""awayScore"": ""0"", ""teamID"": ""10"", ""scoreDetails"": ""10 plays, 83 yards, 5:50"", ""scoreType"": ""TD"", ""scoreTime"": ""2:31"", ""team"": ""DEN"", ""playerIDs"": [""3895785"", ""4034944"", ""16486""]}]",,,,,,,DEN,DEN,10
0,0,,0,,,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,7,6.0,0,18,,3,4,,,,,,,,,,,,,,,,,,4.8,3.3,1.8,20220827_MIN@DEN,,Myron Mitchell,M. Mitchell,4570106,Myron Mitchell,,,,,,,,MIN,MIN,21
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20250823_LV@ARI,,Ketron Jackson Jr.,,4431389,,,,,,,,,LV,LV,17
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20251130_BUF@PIT,,Roman Wilson,,4431492,,,0,0.00,19,0.44,1,0.05,PIT,PIT,26
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,21.0,0,21,,1,2,,,,,,,,,,,,,,,,,,3.1,2.6,2.1,20250823_JAX@MIA,,Andrew Armstrong,,5093923,,,,,,,,,MIA,MIA,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,13.0,0,26,,2,2,,,,,,,,,,,,,,,,,,4.6,3.6,2.6,20230826_BUF@CHI,,Marcell Ateman,,3046320,,,,,,,,,BUF,BUF,4
0,0,,0,,,,,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,21,21.0,0,21,,1,1,,,,,,,,,,,,,,,,,,3.1,2.6,2.1,20251130_MIN@SEA,,Cody White,,4241983,,,0,0.00,14,0.21,17,0.74,SEA,SEA,29
,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,22,0,34,2,17,10.3,1,31,,3,4,,,,,,,,,,,,,,,,,,12.1,10.6,9.1,20250821_NE@NYG,,Jeremiah Webb,,4572655,,"[{""score"": ""Jeremiah Webb 10 Yd pass from Ben Wooldridge (Andy Borregales Kick)"", ""scorePeriod"": ""Q2"", ""homeScore"": ""14"", ""awayScore"": ""10"", ""teamID"": ""22"", ""scoreDetails"": ""14 plays, 80 yards, 6:01"", ""scoreType"": ""TD"", ""scoreTime"": ""0:09"", ""team"": ""NE"", ""playerIDs"": [""4373895"", ""4572655"", ""4569923""]}]",,,,,,,NE,NE,22
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,11.5,0,23,,2,6,,,,,,,,,,,,,,,,,,4.3,3.3,2.3,20241020_KC@SF,,Brandon Aiyuk,,4360438,,,0,0.00,25,0.40,0,0.00,SF,SF,28
,,,,,,,,,,,,,,30.0,30,0,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20240817_SEA@TEN,,Kearis Jackson,,4361778,,,,,,,,,TEN,TEN,31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,22.0,0,44,,2,6,,,,,,,,,,,,,,,,,,6.4,5.4,4.4,20251130_HOU@IND,,Josh Downs,,4688813,,,0,0.00,31,0.57,0,0.00,IND,IND,14
0,0,,0,,,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20230812_IND@BUF,,Vyncint Smith,,3155188,,,,,,,,,IND,IND,14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,17.0,0,119,,7,9,,,,,,,,,,,,,,,,,,18.9,15.4,11.9,20251116_CAR@ATL,,Drake London,,4426502,,,0,0.00,61,0.92,0,0.00,ATL,ATL,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,4,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20240823_MIA@TB,,Je'Quan Burton,,4368341,,,,,,,,,MIA,MIA,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5.0,0,5,,1,2,,,,,,,,,,,,,,,,,,1.5,1.0,0.5,20251130_ARI@TB,,Tez Johnson,,4608810,,,0,0.00,35,0.57,0,0.00,TB,TB,30
0,0,,0,,,,,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,10,9.0,0,18,,2,3,,,,,,,,,,,,,,,,,,3.8,2.8,1.8,20220821_BAL@ARI,,Bailey Gaither,B. Gaither,3921681,Bailey Gaither,,,,,,,,BAL,BAL,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,12,0,17,3,0,0.0,0,0,,0,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20230825_DET@CAR,,Josh Vann,,4362862,,,,,,,,,CAR,CAR,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,12.8,1,51,,4,7,,,,,,,,,,,,,,,,,,15.1,13.1,11.1,20250823_HOU@DET,,Quintez Cephus,,4035793,,"[{""score"": ""Quintez Cephus 6 Yd pass from Graham Mertz (Ka'imi Fairbairn PAT Failed)"", ""scorePeriod"": ""Q2"", ""homeScore"": ""7"", ""awayScore"": ""16"", ""teamID"": ""13"", ""scoreDetails"": ""11 plays, 89 yards, 5:31"", ""scoreType"": ""TD"", ""scoreTime"": ""4:46"", ""team"": ""HOU"", ""playerIDs"": [""4426335"", ""4035793"", ""2971573""]}]",,,,,,,HOU,HOU,13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7.5,0,15,,2,2,,,,,,,,,,,,,,,,,,3.5,2.5,1.5,20230812_LAC@LAR,,Tyler Hudson,,4429867,,,,,,,,,LAR,LAR,19
0,0,,0,,,,,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20240823_MIA@TB,,Raleigh Webb,,4032247,,,,,,,,,TB,TB,30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12.3,0,37,,3,4,,,,,,,,,,,,,,,,,,6.7,5.2,3.7,20230826_CIN@WSH,,Malachi Carter,,4360575,,,,,,,,,CIN,CIN,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20251127_KC@DAL,,Jalen Tolbert,,4249417,,,0,0.00,18,0.25,3,0.11,DAL,DAL,9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18.0,0,18,,1,1,,,,,,,,,,,,,,,,,,2.8,2.3,1.8,20250816_TB@PIT,,Jalen McMillan,,4430834,,,,,,,,,TB,TB,30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20230108_CAR@NO,,Preston Williams,,3915399,,,0,0.00,2,0.03,7,0.35,CAR,CAR,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20251109_NYG@CHI,,Ray-Ray McCloud III,,3728262,,,0,0.00,20,0.27,0,0.00,NYG,NYG,24
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,17.0,0,17,,1,3,,,,,,,,,,,,,,,,,,2.7,2.2,1.7,20230108_NYJ@MIA,,Corey Davis,,3042778,,,0,0.00,43,0.77,0,0.00,NYJ,NYJ,25
0,0,,0,,,,,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20251005_DAL@NYJ,,Jalen Brooks,,4692835,,,0,0.00,4,0.07,17,0.57,DAL,DAL,9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,,0,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20251130_SF@CLE,,Kendrick Bourne,,3045523,,,0,0.00,23,0.34,0,0.00,SF,SF,28
