player,week,pass_yards,pass_tds,ints,rush_yards,rush_tds,fumbles,epa_per_play,cpoe,pass_attempts
A.Dalton,4,58.0,1.0,0.0,0.0,0.0,1.0,1.6523010787689891,23.370016117890685,6.0
A.Dalton,7,60.0,0.0,0.0,0.0,0.0,0.0,-0.3393233851675185,1.5217684209346718,8.0
A.Richardson,5,9.0,0.0,0.0,0.0,0.0,0.0,-0.6058099765796204,-8.09004306793215,2.0
A.Rodgers,1,244.0,4.0,0.0,0.0,0.0,0.0,0.300139860283336,5.416501357274901,34.0
A.Rodgers,2,203.0,1.0,2.0,0.0,0.0,0.0,-0.20774593074626127,-5.042434785817122,37.0
A.Rodgers,3,139.0,2.0,1.0,0.0,0.0,1.0,0.008408910840364523,4.337559316469279,23.0
A.Rodgers,4,200.0,1.0,0.0,0.0,0.0,0.0,0.15832219832645703,8.79160054028034,24.0
A.Rodgers,6,235.0,2.0,0.0,0.0,0.0,1.0,0.31997332456243155,7.91191607713699,30.0
A.Rodgers,7,249.0,4.0,2.0,0.0,0.0,0.0,0.39152682071503736,4.7366199247977345,34.0
B.Mayfield,1,167.0,3.0,0.0,0.0,0.0,0.0,0.17473437586652327,-9.455739548712062,33.0
B.Mayfield,2,215.0,2.0,0.0,0.0,0.0,1.0,-0.014962445907788696,1.5942452951919208,43.0
B.Mayfield,3,233.0,1.0,0.0,0.0,0.0,1.0,0.2756340785645023,1.1326258381207777,30.0
B.Mayfield,4,289.0,2.0,1.0,0.0,0.0,1.0,-0.1295077712445769,-9.445351149354673,42.0
B.Mayfield,5,379.0,2.0,0.0,0.0,0.0,0.0,0.7423054357730116,18.693939873150413,35.0
B.Mayfield,6,256.0,2.0,0.0,0.0,0.0,0.0,0.5028120674047986,7.158565024534862,24.0
B.Mayfield,7,228.0,1.0,1.0,0.0,0.0,2.0,-0.5318405048493675,-8.588713678446682,55.0
B.Nix,1,176.0,1.0,2.0,0.0,0.0,1.0,-0.18672601807254707,-1.5088803157573756,41.0
B.Nix,2,206.0,3.0,1.0,0.0,0.0,0.0,0.27817811633061545,0.9910997748374977,30.0
B.Nix,3,153.0,1.0,0.0,0.0,0.0,0.0,-0.056501195362569284,-6.828736927774213,27.0
B.Nix,4,326.0,2.0,1.0,0.0,0.0,0.0,0.31618562376353937,-2.1549461143357456,42.0
B.Nix,5,242.0,1.0,0.0,0.0,0.0,0.0,0.10100159577762005,0.6649101419108266,42.0
B.Nix,6,174.0,1.0,0.0,0.0,0.0,1.0,0.008982277320836802,2.953438605031659,31.0
B.Nix,7,279.0,2.0,0.0,0.0,0.0,0.0,-0.026052757564167542,-9.86197927483806,54.0
B.Purdy,1,277.0,2.0,2.0,0.0,0.0,0.0,0.37027455992439257,14.489154931571752,36.0
B.Purdy,4,309.0,2.0,2.0,0.0,0.0,3.0,-0.045155603287396415,-7.704423666000369,40.0
B.Rypien,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.23787799407728,0.0,1.0
B.Young,1,154.0,1.0,2.0,0.0,0.0,0.0,-0.42785248809282633,-11.684272603856192,36.0
B.Young,2,328.0,3.0,1.0,0.0,0.0,1.0,0.055762636366778494,-2.1468349058052585,58.0
B.Young,3,121.0,0.0,0.0,0.0,0.0,0.0,-0.09935179794461207,-1.2476259469985922,25.0
B.Young,4,150.0,1.0,0.0,0.0,0.0,0.0,-0.2882723729890516,-0.3451894367894834,31.0
B.Young,5,198.0,2.0,1.0,0.0,0.0,1.0,-0.03954059344441212,7.1085487351273065,33.0
B.Young,6,199.0,3.0,1.0,0.0,0.0,1.0,0.08466832269793817,11.056396135917085,26.0
B.Young,7,138.0,1.0,0.0,0.0,0.0,1.0,0.004170433689504504,-2.951966569973872,26.0
C.Akers,5,32.0,1.0,0.0,0.0,0.0,0.0,3.26001056085806,44.7401821613312,1.0
C.Kupp,7,0.0,0.0,1.0,0.0,0.0,0.0,-5.37016646715347,-65.1181578636169,1.0
C.Olave,4,0.0,0.0,1.0,0.0,0.0,0.0,-3.5951321736211,-55.0889909267426,1.0
C.Rush,4,52.0,0.0,0.0,0.0,0.0,0.0,-0.44990665197838103,6.5488645663628295,13.0
C.Rush,5,179.0,0.0,3.0,0.0,0.0,0.0,-0.37595030913918687,-0.30258312111809105,21.0
C.Rush,6,72.0,0.0,1.0,0.0,0.0,1.0,-0.5951598973674898,-9.353375591729817,19.0
C.Stroud,1,188.0,0.0,1.0,0.0,0.0,1.0,-0.2866078324906788,-0.8771905303001426,30.0
C.Stroud,2,207.0,1.0,0.0,0.0,0.0,0.0,-0.16005295059021069,-8.039182318108422,28.0
C.Stroud,3,204.0,1.0,2.0,0.0,0.0,1.0,-0.21695576919267898,1.3177917152643228,40.0
C.Stroud,4,233.0,2.0,0.0,0.0,0.0,0.0,0.26488549782238285,7.3545190595811425,31.0
C.Stroud,5,244.0,4.0,0.0,0.0,0.0,0.0,0.6292390579298854,18.099779096142996,29.0
C.Stroud,7,229.0,1.0,1.0,0.0,0.0,0.0,-0.25517742839151647,-12.287575006484984,53.0
C.Ward,1,112.0,0.0,0.0,0.0,0.0,1.0,-0.39380760055258257,-9.262523405692153,34.0
C.Ward,2,175.0,1.0,0.0,0.0,0.0,1.0,-0.17720984674230097,-3.9103020962915953,38.0
C.Ward,3,219.0,1.0,1.0,0.0,0.0,0.0,-0.29820025919592474,-1.1215840776761357,42.0
C.Ward,4,108.0,0.0,1.0,0.0,0.0,0.0,-0.5929855452567823,-20.123533904552463,28.0
C.Ward,5,265.0,0.0,1.0,0.0,0.0,1.0,0.038968746442613944,-8.682917530943708,41.0
C.Ward,6,222.0,1.0,1.0,0.0,0.0,2.0,-0.3336527784955586,4.288592257282953,44.0
C.Ward,7,255.0,1.0,1.0,0.0,0.0,1.0,-0.3010944811347232,5.46944821492219,39.0
C.Wentz,3,173.0,2.0,0.0,0.0,0.0,0.0,0.41058912266439235,3.335709157197378,23.0
C.Wentz,4,350.0,2.0,2.0,0.0,0.0,1.0,0.05989268351890229,4.124135228822821,53.0
C.Wentz,5,236.0,1.0,0.0,0.0,0.0,0.0,0.23512730869648796,6.119047628866658,37.0
C.Wentz,7,313.0,0.0,2.0,0.0,0.0,0.0,-0.05174937353610551,-0.4900477826595301,44.0
C.Williams,1,210.0,1.0,0.0,0.0,0.0,1.0,-0.1899685220049354,-6.126326725289624,37.0
C.Williams,2,207.0,2.0,1.0,0.0,0.0,0.0,-0.028396453586002714,-4.976102797424099,34.0
C.Williams,3,298.0,4.0,0.0,0.0,0.0,0.0,0.6421276688794029,3.6546007863112893,28.0
C.Williams,4,212.0,1.0,1.0,0.0,0.0,0.0,-0.028742513264152007,-10.49176263503539,39.0
C.Williams,6,252.0,1.0,0.0,0.0,0.0,0.0,0.09926709449659259,-7.223101456960046,33.0
